param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,5.5%,94.5%,% Converg.
speed_mean_s,751.504982498493,590.286966024516,431.288868517289,359.821570161133,289.98852320835,205.755449129865,27.2060993596807,458.49496787697,0.426099788342848
speed_sd_s,754.409011987489,616.530532601137,430.789475790995,359.501419716893,285.904082470051,201.181698596773,32.2510288527897,463.040504643785,0.428970930959478
speed_mean_f,754.720586411432,547.79916963905,444.250198325325,360.520621106437,267.321989134893,220.224575535741,33.8076503322453,478.057848657571,0.411371299095392
speed_sd_f,749.4306352411,597.350294395142,470.179270323114,358.527303168878,286.599228404337,236.876740170574,45.193081291163,515.372351614277,0.372618027321699
start_date_u_s,96.1058190394284,24.5324919884566,13.6617688059434,95.0221989708781,92.3792512190479,91.9473074890459,84.8280135340247,98.4897823399681,0.857846601355756
start_date_sd_s,75.3672698289315,19.3802299779695,10.0597797347998,36.0328293236742,8.96267394108437,4.06902293466748,0.469116464435828,10.5288961992356,0.866523230075423
start_date_u_f,95.5420403631292,18.596757110104,12.0037642017115,274.889491979038,272.392755585075,272.983327070243,266.851791225211,278.855555426923,0.874361441768582
start_date_sd_f,74.9978230424545,19.4129144655661,14.0193304127979,35.9106543181982,9.75504232574793,8.08608647527696,1.52397136315256,15.5433017759505,0.813070168651936
max_mig_time_s,0,0,0,120,120,120,120,120,NaN
max_mig_time_f,0,0,0,120,120,120,120,120,NaN
bear_err_mean_s,31.8904627765415,30.4470041112361,28.2074250594696,-0.0189743771131164,0.146990672959957,1.12991598118359,-12.6459723691309,15.5614526903387,0.115490256221088
bear_err_sd_s,56.3369746862701,48.6369869388562,44.3317440922739,31.6147450224302,26.8872764349285,24.1000391380789,6.06642374130686,50.3981678335808,0.21309682780893
bear_err_mean_f,31.8392910402479,30.5385401651174,28.8453356002222,-0.0147443971894476,-1.35082226632279,-3.59378056317938,-17.9170343358803,10.9283012643419,0.0940333575970969
bear_err_sd_f,56.3395368833939,45.9950574444633,39.5214161390915,31.6538149951492,25.7579763305864,23.670119681343,4.85797994961465,44.3793960887062,0.298513649111296
max_energy_s,7583.35974569228,7484.72293683181,7626.43666541544,5095.5313953842,5280.78205885991,5127.81085446089,1550.16124366487,9176.59790908031,-0.00568045314580123
max_energy_f,7587.46369735669,7644.64959762093,7816.44845698877,5061.85704000395,5206.98975160378,5244.03633843275,1563.21143256075,9379.65988954952,-0.0301793548892839
recovery_rate_s,0.500139333286948,0.488312147390378,0.483104737549677,0.239166162293052,0.258283087697047,0.25837749530506,0.0655521434420904,0.548656880991767,0.0340597001745875
recovery_rate_f,0.498033157704807,0.47282779851033,0.464135914913263,0.239272944709276,0.269023955240692,0.280747471895458,0.0872899127774675,0.551425827690731,0.0680622208925995
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,197,197,197,197,197,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,0.89032737221336,0.88407147815451,0.875520373047329,0.499923861701973,0.496942923171446,0.489787193015218,0.058034340152517,0.933554713199846,0.0166309602828685
mig_con_type,1,1,1,2,1,1,1,2,0
migr_timing_lat_s,0.889186720035504,0.879959924379363,0.837756796607282,0.499688565847464,0.418040451128036,0.353443913627416,0.027392492396757,0.865149289004039,0.0578392842238682
migr_timing_lat_f,0.888527283730218,0.875417263479903,0.775188862052746,0.500923195504583,0.628226424567401,0.779667455935851,0.199336359570734,0.97452522162348,0.12755761556545
